image_path,text,split,decade_id
lam_data/archive/LAM/lines/img/026_1002_03.jpg,"Padre con sollecitudine, e avendo voluto ve-",train,4
lam_data/archive/LAM/lines/img/026_1002_04.jpg,"dere il Muratori, fra l'altre cose l'ha",train,4
lam_data/archive/LAM/lines/img/026_1002_05.jpg,incaricato di rappresentare a V.A.S le sue,train,4
lam_data/archive/LAM/lines/img/026_1002_06.jpg,"umilissime scuse, se non ha avuto tempo da",train,4
lam_data/archive/LAM/lines/img/026_1002_07.jpg,"poterla inchinare, come sarebbe stato suo desi-",train,4
lam_data/archive/LAM/lines/img/026_1002_08.jpg,"derio, ben ricordevole delle tante finezze pra-",train,4
lam_data/archive/LAM/lines/img/026_1002_09.jpg,"ticate dall'A.V.S. con esso lui, e con tutta la",train,4
lam_data/archive/LAM/lines/img/026_1002_10.jpg,"sua casa, perché dee con fretta proseguire il",train,4
lam_data/archive/LAM/lines/img/026_1002_11.jpg,"suo viaggio alla volta di Napoli, con imporgli",train,4
lam_data/archive/LAM/lines/img/026_1002_12.jpg,ancora di assicurarla di tutto il suo più ri-,train,4
lam_data/archive/LAM/lines/img/026_1002_13.jpg,verente ossequio. Era con esso lui un Can.co di,train,4
lam_data/archive/LAM/lines/img/026_1002_14.jpg,Salzburg. Il Muratori in esequendo tal com-,train,4
lam_data/archive/LAM/lines/img/026_1002_15.jpg,missione vi dà l'onore di umiliare a V.A.S.,train,4
lam_data/archive/LAM/lines/img/026_1002_16.jpg,anche il suo sommo rispetto.,train,4
lam_data/archive/LAM/lines/img/026_1002_17.jpg,Dalla Pomp.a 4. Mag. 1729.,train,4
lam_data/archive/LAM/lines/img/026_994_00.jpg,Ser:ma Altezza.,train,2
lam_data/archive/LAM/lines/img/026_994_01.jpg,È già comparso nella Libreria di V.A.S. il Teatro,train,2
lam_data/archive/LAM/lines/img/026_994_02.jpg,"Neniastico del P. D. Taddeo da Lendinara, ed ha oc-",train,2
lam_data/archive/LAM/lines/img/026_994_03.jpg,"cupato un buon posto fra tanti altri libri, che",train,2
lam_data/archive/LAM/lines/img/026_994_04.jpg,trattano della Ser: di lei Casa. Tradirei la mia con-,train,2
lam_data/archive/LAM/lines/img/026_994_05.jpg,"scienza, se non dassi all'Autore, e all'Opera",train,2
lam_data/archive/LAM/lines/img/026_994_06.jpg,"quella lode, che si conviene all'industria, e fa-",train,2
lam_data/archive/LAM/lines/img/026_994_07.jpg,"tica del primo, e alla bellezza della seconda.",train,2
lam_data/archive/LAM/lines/img/026_994_08.jpg,Qui veggo io graziosam.e ristretta in poco l'Isto-,train,2
lam_data/archive/LAM/lines/img/026_994_09.jpg,"ria de' Serenissimi e famosi suoi Antenati, ed es-",train,2
lam_data/archive/LAM/lines/img/026_994_10.jpg,"pressi con leggiadria, ed acutezza di stile i fatti,",train,2
lam_data/archive/LAM/lines/img/026_994_11.jpg,e i Principi de gli ultimi e presenti tempi:,train,2
lam_data/archive/LAM/lines/img/026_994_12.jpg,"cosa che non era ancor fatta, e che serve non",train,2
lam_data/archive/LAM/lines/img/026_994_13.jpg,"poco allo splendore dell'A.V.S., e della sua gran-",train,2
lam_data/archive/LAM/lines/img/026_994_14.jpg,"de, ed antichissima Casa. Alcune cose veramente",train,2
lam_data/archive/LAM/lines/img/026_994_15.jpg,"potrebbero trovarsi in essa, le quali sì facilmente non s'accor-",train,2
lam_data/archive/LAM/lines/img/026_994_16.jpg,"deranno o con l'Istoria, o con la Cronologia; ma",train,2
lam_data/archive/LAM/lines/img/026_994_17.jpg,"non si dee darne ad uno Scrittor d'Elogi,",train,2
lam_data/archive/LAM/lines/img/026_994_18.jpg,il quale finalmente ne ha scritto senza i suoi,train,2
lam_data/archive/LAM/lines/img/026_994_19.jpg,"fondamenti; ed Autori, nè qui aveva impegno # di la=",train,2
lam_data/archive/LAM/lines/img/027_1044_00.jpg,Il.mo S.r Mio Pron Col.mo,train,4
lam_data/archive/LAM/lines/img/027_1044_01.jpg,Mod.a 12. Lugl. 1726.,train,4
lam_data/archive/LAM/lines/img/027_1044_02.jpg,"O per la posta, o fuori di posta, sempre",train,4
lam_data/archive/LAM/lines/img/027_1044_03.jpg,per me son preziose le lettere di VS.,train,4
lam_data/archive/LAM/lines/img/027_1044_04.jpg,"Ill.ma. Sapeva io, che il Palingenio era Poe-",train,4
lam_data/archive/LAM/lines/img/027_1044_05.jpg,"ta Ital.o, ma mi era ignoto il nome",train,4
lam_data/archive/LAM/lines/img/027_1044_06.jpg,"di Pier' Ang.o Manzoli. Il Giraldi seniore, che",train,4
lam_data/archive/LAM/lines/img/027_1044_07.jpg,"dovea parlarne più de gli altri, si spedisce",train,4
lam_data/archive/LAM/lines/img/027_1044_08.jpg,in poche parole. Non so d'averne mai,train,4
lam_data/archive/LAM/lines/img/027_1044_09.jpg,letto parola ne gli Annali di Ferrara; e,train,4
lam_data/archive/LAM/lines/img/027_1044_10.jpg,"Dio sa, dove visse e dove finì di vi-",train,4
lam_data/archive/LAM/lines/img/027_1044_11.jpg,vere. Bebed.o Manzoli era nostro Mod.se,train,4
lam_data/archive/LAM/lines/img/027_1044_12.jpg,"e valentuomo in Lat.o e Greco, e fu poi",train,4
lam_data/archive/LAM/lines/img/027_1044_13.jpg,Vesc.o di Reggio. Ma quel Pier' Angelo,train,4
lam_data/archive/LAM/lines/img/027_1044_14.jpg,non dovea essere de' nostri Manzoli.,train,4
lam_data/archive/LAM/lines/img/027_1044_15.jpg,Più tosto dovrebbe conoscerlo il S.r Baruf-,train,4
lam_data/archive/LAM/lines/img/027_1044_16.jpg,"faldi. Io altro per ora dir non posso, se",train,4
lam_data/archive/LAM/lines/img/027_1044_17.jpg,"non che terrò presente la di lei premura,",train,4
lam_data/archive/LAM/lines/img/027_1044_18.jpg,"e cercherò, se mai trovassi vestigio di",train,4
lam_data/archive/LAM/lines/img/027_1044_19.jpg,costui nelle memorie di Ferrara.,train,4
lam_data/archive/LAM/lines/img/027_1044_20.jpg,Ha poi VS. Ill.ma con tutta ragione trovato delle,train,4
lam_data/archive/LAM/lines/img/027_1044_21.jpg,difficultà a credere Corpi di Martiri que',train,4
lam_data/archive/LAM/lines/img/027_1044_22.jpg,"due, che sono stati portati costà, perché",train,4
lam_data/archive/LAM/lines/img/027_1045_00.jpg,"l'Iscriz.e ad essi congiunta, e posta ad Hi-",train,4
lam_data/archive/LAM/lines/img/027_1045_01.jpg,"lario, e ad Heraclia sua Moglie, e ad un",train,4
lam_data/archive/LAM/lines/img/027_1045_02.jpg,"Liberio, che non si sa chi fosse, altro non",train,4
lam_data/archive/LAM/lines/img/027_1045_03.jpg,"dice, se non che queste tre persone furo-",train,4
lam_data/archive/LAM/lines/img/027_1045_04.jpg,no Cristiani. Null'altro vuol dire  vivas,train,4
lam_data/archive/LAM/lines/img/027_1045_05.jpg,"in deo, vivas in Christo. Nè pure un",train,4
lam_data/archive/LAM/lines/img/027_1045_06.jpg,menomo segno di Martirio vi si osserva.,train,4
lam_data/archive/LAM/lines/img/027_1045_07.jpg,"Il Monogramma, què cuori, que segni, che",train,4
lam_data/archive/LAM/lines/img/027_1045_08.jpg,"paiono palme, son di quelle galanterie",train,4
lam_data/archive/LAM/lines/img/027_1045_09.jpg,"simboliche, le quali esprimevano il solo",train,4
lam_data/archive/LAM/lines/img/027_1045_10.jpg,"Cristianesimo, e l'amore portato a' defunti.",train,4
lam_data/archive/LAM/lines/img/027_1045_11.jpg,Allorchè furono presi # corpi come di,train,4
lam_data/archive/LAM/lines/img/027_1045_12.jpg,"Martiri, non era peranche uscita la Let-",train,4
lam_data/archive/LAM/lines/img/027_1045_13.jpg,"tera d'Eusebio Romano, cioè del P. Ma-",train,4
lam_data/archive/LAM/lines/img/027_1045_14.jpg,billon de Cultu Sanctorum ignotorum: che,train,4
lam_data/archive/LAM/lines/img/027_1045_15.jpg,non gli avrebbeno in Roma tanto accredi-,train,4
lam_data/archive/LAM/lines/img/027_1045_16.jpg,tati. Vegga Vs. Ill.ma l'Aringhi nella Roma,train,4
lam_data/archive/LAM/lines/img/027_1045_17.jpg,"Sotterranea, e il Fabretti nelle Iscriz.i e",train,4
lam_data/archive/LAM/lines/img/027_1045_18.jpg,troverà simili Iscriz.i di meri Cristiani. Oh,train,4
lam_data/archive/LAM/lines/img/027_1045_19.jpg,quanto ci piace l'adularci!,train,4
lam_data/archive/LAM/lines/img/027_1045_20.jpg,Alla di lei bontà rendo ora vive grazie per,train,4
lam_data/archive/LAM/lines/img/027_1045_21.jpg,la Prefaz.e galante intorno al Sorite. La,train,4
lam_data/archive/LAM/lines/img/027_1046_00.jpg,lessi con particolar piacere.,train,4
lam_data/archive/LAM/lines/img/027_1046_01.jpg,Pare a tutta prima argom.o,train,4
lam_data/archive/LAM/lines/img/027_1046_02.jpg,"di poca levata, ma # fatti",train,4
lam_data/archive/LAM/lines/img/027_1046_03.jpg,prende più paese di quel,train,4
lam_data/archive/LAM/lines/img/027_1046_04.jpg,"che si crede, e spesso im-",train,4
lam_data/archive/LAM/lines/img/027_1046_05.jpg,broglia. Tutti i Moralisti,train,4
lam_data/archive/LAM/lines/img/027_1046_06.jpg,"concordi, tutti i Padri con-",train,4
lam_data/archive/LAM/lines/img/027_1046_07.jpg,cordi stabiliscono un punto.,train,4
lam_data/archive/LAM/lines/img/027_1046_08.jpg,"che sarà se uno, se due,",train,4
lam_data/archive/LAM/lines/img/027_1046_09.jpg,se tre & c. Ma qualunque,train,4
lam_data/archive/LAM/lines/img/027_1046_10.jpg,"cosa ella prende in mano,",train,4
lam_data/archive/LAM/lines/img/027_1046_11.jpg,diventa rose e gigli. Me,train,4
lam_data/archive/LAM/lines/img/027_1046_12.jpg,ne rallegro. Il S.r M.e Orsi,train,4
lam_data/archive/LAM/lines/img/027_1046_13.jpg,ebbe la sua copia. Ora,train,4
lam_data/archive/LAM/lines/img/027_1046_14.jpg,è in villa. E rasse-,train,4
lam_data/archive/LAM/lines/img/027_1046_15.jpg,gnandole il mio rispetto,train,4
lam_data/archive/LAM/lines/img/027_1046_16.jpg,mi confermo,train,4
lam_data/archive/LAM/lines/img/027_1046_17.jpg,di Vs. #,train,4
lam_data/archive/LAM/lines/img/027_1046_18.jpg,# ed Obbl. se.,train,4
lam_data/archive/LAM/lines/img/027_1046_19.jpg,Lod.co A.o Muratori.,train,4
lam_data/archive/LAM/lines/img/027_1047_00.jpg,All'Ill:mo Sig.r Mio Pron Col,train,4
lam_data/archive/LAM/lines/img/027_1047_01.jpg,Il Sig.r Dre Iacopo Facciolati,train,4
lam_data/archive/LAM/lines/img/027_1047_02.jpg,Pubbl.o Lett.e di,train,4
lam_data/archive/LAM/lines/img/027_1047_03.jpg,Padova.,train,4
lam_data/archive/LAM/lines/img/027_1048_00.jpg,Ill:mo Sig.r Mio e Pron Col.mo,train,4
lam_data/archive/LAM/lines/img/027_1048_01.jpg,Al vedere il titolo della nuova Prolusione di,train,4
lam_data/archive/LAM/lines/img/027_1048_02.jpg,"Vs. Ill.ma ho fatto mille Lunari, senza mai",train,4
lam_data/archive/LAM/lines/img/027_1048_03.jpg,"sapere immaginare, ov'ella volesse andare",train,4
lam_data/archive/LAM/lines/img/027_1048_04.jpg,con quella Ragione dappoco. Mi son dunque,train,4
lam_data/archive/LAM/lines/img/027_1048_05.jpg,"con somma curiosità dato a leggere, e",train,4
lam_data/archive/LAM/lines/img/027_1048_06.jpg,mi si è fatto giorno con tutto mio pia-,train,4
lam_data/archive/LAM/lines/img/027_1048_07.jpg,cere. Oh questa volta è entrato il di,train,4
lam_data/archive/LAM/lines/img/027_1048_08.jpg,"lei Ingegno in quel gran profondo, dove",train,4
lam_data/archive/LAM/lines/img/027_1048_09.jpg,"non si truovano che vortici, secche, scogli.",train,4
lam_data/archive/LAM/lines/img/027_1048_10.jpg,Tuttavia con destrezza e valore ella n'è,train,4
lam_data/archive/LAM/lines/img/027_1048_11.jpg,uscita. Per quanto anch'io abbia saputo,train,4
lam_data/archive/LAM/lines/img/027_1048_12.jpg,"pensare, non ho saputo trovare nel mio",train,4
lam_data/archive/LAM/lines/img/027_1048_13.jpg,Trattatello de Ing. Mod. altro cogno a sì,train,4
lam_data/archive/LAM/lines/img/027_1048_14.jpg,"gran nodo, che l'adoperato con tanta bre-",train,4
lam_data/archive/LAM/lines/img/027_1048_15.jpg,vità e chiarezza. In somma io le darei,train,4
lam_data/archive/LAM/lines/img/027_1048_16.jpg,volentieri anche una Cattedra di Teolo-,train,4
lam_data/archive/LAM/lines/img/027_1048_17.jpg,"gia, e quivi son certo che brillerebbe",train,4
lam_data/archive/LAM/lines/img/027_1048_18.jpg,"il suo felice Ingegno, non meno che s'ab-",train,4
lam_data/archive/LAM/lines/img/027_1048_19.jpg,bia fatto e faccia in qualunque impresa.,train,4
lam_data/archive/LAM/lines/img/027_1048_20.jpg,Ma e poi quel suo Latinismo e elegan-,train,4
lam_data/archive/LAM/lines/img/027_1048_21.jpg,"te stile, con cui sì chiaram.e tratta ma-",train,4
lam_data/archive/LAM/lines/img/027_1048_22.jpg,"terie sì scabrose e scure, l'assicuro che",train,4
lam_data/archive/LAM/lines/img/027_1048_23.jpg,sempre mi rapisce; e s'io sono innamorato,train,4
lam_data/archive/LAM/lines/img/027_1049_00.jpg,"di lei, e delle cose, troppi motivi ne ho, e",train,4
lam_data/archive/LAM/lines/img/027_1049_01.jpg,questo sicuram.e non è l'ultimo. Io in-,train,4
lam_data/archive/LAM/lines/img/027_1049_02.jpg,tanto sommam.e con esso lei mi rallegro,train,4
lam_data/archive/LAM/lines/img/027_1049_03.jpg,"di questo nuovo parto, che val più de'",train,4
lam_data/archive/LAM/lines/img/027_1049_04.jpg,"grossi volumi d'altri, e la ringrazio del",train,4
lam_data/archive/LAM/lines/img/027_1049_05.jpg,carissimo regalo.,train,4
lam_data/archive/LAM/lines/img/027_1049_06.jpg,"Abbia Vs. Ill.ma pazienza: se a Dio piacerà, u-",train,4
lam_data/archive/LAM/lines/img/027_1049_07.jpg,"scirà, ma non sì presto, l'Iscrizione, di",train,4
lam_data/archive/LAM/lines/img/027_1049_08.jpg,cui ella mi favorì; e spezialm.e lo desidero,train,4
lam_data/archive/LAM/lines/img/027_1049_09.jpg,"per poter dire al Pubblico ciò, che non",train,4
lam_data/archive/LAM/lines/img/027_1049_10.jpg,adulatoriam.e sento di lei. Avrei parlato,train,4
lam_data/archive/LAM/lines/img/027_1049_11.jpg,"con più franchezza d'essa Iscriz.e, che non",train,4
lam_data/archive/LAM/lines/img/027_1049_12.jpg,"credo già posta ad un Martire, o a Mar-",train,4
lam_data/archive/LAM/lines/img/027_1049_13.jpg,tiri; ma è bisognato andare bel bello per,train,4
lam_data/archive/LAM/lines/img/027_1049_14.jpg,"avere osservato, che la Sacra Congreg.e tempo",train,4
lam_data/archive/LAM/lines/img/027_1049_15.jpg,"fa decise, che la Palma fosse vero segno",train,4
lam_data/archive/LAM/lines/img/027_1049_16.jpg,di Martirio: cosa nè pure creduta dal P.,train,4
lam_data/archive/LAM/lines/img/027_1049_17.jpg,"Mabillone, nè da altri, che vecchiam.e scris-",train,4
lam_data/archive/LAM/lines/img/027_1049_18.jpg,sero in Roma su tali materie. In essa,train,4
lam_data/archive/LAM/lines/img/027_1049_19.jpg,Iscriz.e comparisce una Palma. S'ella potesse,train,4
lam_data/archive/LAM/lines/img/027_1049_20.jpg,"più mirare quel marmo, osservi di grazia,",train,4
lam_data/archive/LAM/lines/img/027_1049_21.jpg,"se fosse più tosto ramo d'Ulivo, perchè",train,4
lam_data/archive/LAM/lines/img/027_1049_22.jpg,l'abbozzo inviatomi non chiarisce bene il,train,4
lam_data/archive/LAM/lines/img/027_1049_23.jpg,punto. Oh noi decidiamo ben facilm.e sopra,train,4
lam_data/archive/LAM/lines/img/027_1049_24.jpg,cose non sapute. Insegna ella così la di lei,train,4
lam_data/archive/LAM/lines/img/027_1050_00.jpg,"Logica? Nol credo, Ma viene il",train,4
lam_data/archive/LAM/lines/img/027_1050_01.jpg,"corrente, e anche la barca, che",train,4
lam_data/archive/LAM/lines/img/027_1050_02.jpg,"non vorrebbe, bisogna che va-",train,4
lam_data/archive/LAM/lines/img/027_1050_03.jpg,da. Basta: a suo tempo ne,train,4
lam_data/archive/LAM/lines/img/027_1050_04.jpg,vedrà quel che ho potuto,train,4
lam_data/archive/LAM/lines/img/027_1050_05.jpg,dire.,train,4
lam_data/archive/LAM/lines/img/027_1050_06.jpg,"Le auguro vita lunga, perfetta",train,4
lam_data/archive/LAM/lines/img/027_1050_07.jpg,"sanità, e frutti di quel ra-",train,4
lam_data/archive/LAM/lines/img/027_1050_08.jpg,"ro talento, che Dio le ha",train,4
lam_data/archive/LAM/lines/img/027_1050_09.jpg,"dato. Sono, ed eternam.e",train,4
lam_data/archive/LAM/lines/img/027_1050_10.jpg,sarò con tutto l'ossequio,train,4
lam_data/archive/LAM/lines/img/027_1050_11.jpg,Di VS. Ill.ma,train,4
lam_data/archive/LAM/lines/img/027_1050_12.jpg,Mod.a 17. Mar. 1729.,train,4
lam_data/archive/LAM/lines/img/027_1050_13.jpg,Div.mo ed Obbl.mo Ser.re,train,4
lam_data/archive/LAM/lines/img/027_1050_14.jpg,Lod.o A.o Muratori.,train,4
lam_data/archive/LAM/lines/img/027_1051_00.jpg,All'Ill:mo Sig.e Mio e Pron Col.mo,train,4
lam_data/archive/LAM/lines/img/027_1051_01.jpg,Il Sig.r Dre Iacopo Facciolati,train,4
lam_data/archive/LAM/lines/img/027_1051_02.jpg,Pubbl.o Lett.re di,train,4
lam_data/archive/LAM/lines/img/027_1051_03.jpg,Padova.,train,4
lam_data/archive/LAM/lines/img/028_1068_00.jpg,Lodevole sarebbe il disegno di Vs. di for-,train,5
lam_data/archive/LAM/lines/img/028_1068_01.jpg,mare una scelta di Componim.i delle Muse,train,5
lam_data/archive/LAM/lines/img/028_1068_02.jpg,"feminine d'Italia, se questo non fosse già",train,5
lam_data/archive/LAM/lines/img/028_1068_03.jpg,"stato preoccupato, pochi anni sono, in Ve-",train,5
lam_data/archive/LAM/lines/img/028_1068_04.jpg,nezia. Quivi il Nobile Sig.r Recanati ne,train,5
lam_data/archive/LAM/lines/img/028_1068_05.jpg,"diede fuori un Libro, e susseguentem.e una",train,5
lam_data/archive/LAM/lines/img/028_1068_06.jpg,"Sig.ra Poetessa, di cui ora non mi sov-",train,5
lam_data/archive/LAM/lines/img/028_1068_07.jpg,"viene il Cognome, ne diede fuori una più",train,5
lam_data/archive/LAM/lines/img/028_1068_09.jpg,"ampia Raccolta in due Tometti, che debbo",train,5
lam_data/archive/LAM/lines/img/028_1068_10.jpg,avere frà miei Libri. Per q.a cagione mi,train,5
lam_data/archive/LAM/lines/img/028_1068_11.jpg,esento dal suggerirle materia a tale ar-,train,5
lam_data/archive/LAM/lines/img/028_1068_12.jpg,"gomento, pel quale ancora sarebbe neces-",train,5
lam_data/archive/LAM/lines/img/028_1068_13.jpg,sario il trovarsi in qualche copiosa Libre-,train,5
lam_data/archive/LAM/lines/img/028_1068_14.jpg,"ria. Ella vegga, se in altro posso ser-",train,5
lam_data/archive/LAM/lines/img/028_1068_15.jpg,"virla, con sicurezza ch'io goderò sem-",train,5
lam_data/archive/LAM/lines/img/028_1068_16.jpg,"pre di comparire, quale con tutto lo",train,5
lam_data/archive/LAM/lines/img/028_1068_17.jpg,spirito mi ricordo,train,5
lam_data/archive/LAM/lines/img/028_1068_18.jpg,di Vs.,train,5
lam_data/archive/LAM/lines/img/028_1068_19.jpg,Mod.a 10. Mar. 1735.,train,5
lam_data/archive/LAM/lines/img/028_1068_20.jpg,div. ed Obbl.mo #,train,5
lam_data/archive/LAM/lines/img/028_1068_21.jpg,Lud.o A.o Muratori,train,5
lam_data/archive/LAM/lines/img/028_1071_00.jpg,Al Riv:mo Sig.r Mio e Pron Col.mo,train,5
lam_data/archive/LAM/lines/img/028_1071_01.jpg,Il Sig.r Cesare Frassoni,train,5
lam_data/archive/LAM/lines/img/028_1071_02.jpg,Finale.,train,5
lam_data/archive/LAM/lines/img/028_1072_00.jpg,Mi fu ben mostrato il frammento dell',train,5
lam_data/archive/LAM/lines/img/028_1072_01.jpg,"Iscrizione d'Ostia dal Sig.re Zuccari,",train,5
lam_data/archive/LAM/lines/img/028_1072_02.jpg,"ma non così esattamente copiato,",train,5
lam_data/archive/LAM/lines/img/028_1072_03.jpg,come per sua bontà Vs. mi ha fatto,train,5
lam_data/archive/LAM/lines/img/028_1072_04.jpg,vedere. Sarebbe stato una gioia,train,5
lam_data/archive/LAM/lines/img/028_1072_05.jpg,"per me, se non fossero talmente pe-",train,5
lam_data/archive/LAM/lines/img/028_1072_06.jpg,"rite le Lettere, che niun senso se ne",train,5
lam_data/archive/LAM/lines/img/028_1072_07.jpg,può ricavare. Mi protesto nulladimeno,train,5
lam_data/archive/LAM/lines/img/028_1072_08.jpg,ben tenuto alla gentilezza e al buon,train,5
lam_data/archive/LAM/lines/img/028_1072_09.jpg,"volere di lei, che nulla dal suo canto",train,5
lam_data/archive/LAM/lines/img/028_1072_10.jpg,ha tralasciato per favorirmi. Da un',train,5
lam_data/archive/LAM/lines/img/028_1072_11.jpg,Amico Adriano abitante in Venezia,train,5
lam_data/archive/LAM/lines/img/028_1072_12.jpg,aveva io ricevuto già l'abbozzo del,train,5
lam_data/archive/LAM/lines/img/028_1072_13.jpg,"galero, o della galea, scoperta in quel",train,5
lam_data/archive/LAM/lines/img/028_1072_14.jpg,territorio. La ringrazio ancora di,train,5
lam_data/archive/LAM/lines/img/028_1072_15.jpg,questo. Non lasci Vs. di esercitarsi,train,5
lam_data/archive/LAM/lines/img/028_1072_16.jpg,"in iscrivere Lettere di varj argomenti,",train,5
lam_data/archive/LAM/lines/img/028_1072_17.jpg,perch'io non dimentico i di lei desiderj.,train,5
lam_data/archive/LAM/lines/img/028_1072_18.jpg,E con tutto lo spirito riverendola mi,train,5
lam_data/archive/LAM/lines/img/028_1072_19.jpg,div.mo ed obbl.# ser.re,train,5
lam_data/archive/LAM/lines/img/028_1072_20.jpg,confermo,train,5
lam_data/archive/LAM/lines/img/028_1072_21.jpg,Di Vs.,train,5
lam_data/archive/LAM/lines/img/028_1072_22.jpg,Lod.o A.o Muratori,train,5
lam_data/archive/LAM/lines/img/028_1072_23.jpg,Mod.a #. Nov.e 1738.,train,5
lam_data/archive/LAM/lines/img/028_1076_00.jpg,Riv:mo Sig.r e Pron Col.mo,train,5
lam_data/archive/LAM/lines/img/028_1076_01.jpg,"Dall'ottimo di VS., ben lo conosco,",train,5
lam_data/archive/LAM/lines/img/028_1076_02.jpg,"vengono i cortesi augurj, ch'ella mi ha",train,5
lam_data/archive/LAM/lines/img/028_1076_03.jpg,"fatto godere, e # gli quali le rendo",train,5
lam_data/archive/LAM/lines/img/028_1076_04.jpg,vivissime grazie. Ha ella da essere,train,5
lam_data/archive/LAM/lines/img/028_1076_05.jpg,"persuasa, ch'io pure desidero a lei",train,5
lam_data/archive/LAM/lines/img/028_1076_06.jpg,ogni maggior felicità; ho anche pre-,train,5
lam_data/archive/LAM/lines/img/028_1076_07.jpg,senti sempre i di lei desiderj; e mi,train,5
lam_data/archive/LAM/lines/img/028_1076_08.jpg,"crederei fortunato, se potessi contri-",train,5
lam_data/archive/LAM/lines/img/028_1076_09.jpg,buire a soddisfarli. Ma ciò dipende,train,5
lam_data/archive/LAM/lines/img/028_1076_10.jpg,"dalle congiunture, che di presente non",train,5
lam_data/archive/LAM/lines/img/028_1076_11.jpg,"si veggono, e bisogna aspettarle dal",train,5
lam_data/archive/LAM/lines/img/028_1076_12.jpg,tempo. Con che rassegnandole il mio,train,5
lam_data/archive/LAM/lines/img/028_1076_13.jpg,"ossequio, mi confermo",train,5
lam_data/archive/LAM/lines/img/028_1076_14.jpg,Di VS.,train,5
lam_data/archive/LAM/lines/img/028_1076_15.jpg,Mod.a 23. Xbre 1739.,train,5
lam_data/archive/LAM/lines/img/028_1076_16.jpg,Div.mo ed Obbl.mo Ser.re,train,5
lam_data/archive/LAM/lines/img/028_1076_17.jpg,Lod.co A.o Muratori.,train,5
lam_data/archive/LAM/lines/img/028_1080_00.jpg,Riv:mo Sig.r Mio e Pron Col.mo,train,6
lam_data/archive/LAM/lines/img/028_1080_01.jpg,"La Lucerna trovata in Adria, se avesse avuto",train,6
lam_data/archive/LAM/lines/img/028_1080_02.jpg,"l'ornamento ancora di qualche Iscrizione,",train,6
lam_data/archive/LAM/lines/img/028_1080_03.jpg,sarebbe stata molto a proposito per me.,train,6
lam_data/archive/LAM/lines/img/028_1080_04.jpg,Tuttavia questo dono di VS. mi è stato,train,6
lam_data/archive/LAM/lines/img/028_1080_05.jpg,"molto caro, e ringrazio lei e l'Amico",train,6
lam_data/archive/LAM/lines/img/028_1080_06.jpg,"suo per la bontà, con cui riguardano",train,6
lam_data/archive/LAM/lines/img/028_1080_07.jpg,i miei studj.,train,6
lam_data/archive/LAM/lines/img/028_1080_08.jpg,Mi son poi rallegrato all'intendere la desti-,train,6
lam_data/archive/LAM/lines/img/028_1080_09.jpg,nazione della di lei persona al servigio,train,6
lam_data/archive/LAM/lines/img/028_1080_10.jpg,di chi non dovrebbe star molto ad essere,train,6
lam_data/archive/LAM/lines/img/028_1080_11.jpg,fregiato della sacra Porpora. L'impiego è,train,6
lam_data/archive/LAM/lines/img/028_1080_12.jpg,nobile; potrà fruttare col tempo. Solamen-,train,6
lam_data/archive/LAM/lines/img/028_1080_13.jpg,"te desidero, che Vs. non interrompa per",train,6
lam_data/archive/LAM/lines/img/028_1080_14.jpg,"questo i suoi studj, che a lei faranno",train,6
lam_data/archive/LAM/lines/img/028_1080_15.jpg,"più lode e merito, che il servigio di un",train,6
lam_data/archive/LAM/lines/img/028_1080_16.jpg,sì qualificato Prelato. Augurandole in-,train,6
lam_data/archive/LAM/lines/img/028_1080_17.jpg,"tanto ogni maggior fortuna, con tutto l'",train,6
lam_data/archive/LAM/lines/img/028_1080_18.jpg,ossequio mi rassegno,train,6
lam_data/archive/LAM/lines/img/028_1080_19.jpg,di Vs.,train,6
lam_data/archive/LAM/lines/img/028_1080_20.jpg,Mod.a 12. 8bre 1740.,train,6
lam_data/archive/LAM/lines/img/028_1080_21.jpg,Lod.o A.o Muratori.,train,6
lam_data/archive/LAM/lines/img/028_1083_00.jpg,Al Riv:mo Sig.r Mio e Pron Col.mo,train,6
lam_data/archive/LAM/lines/img/028_1083_01.jpg,Il Sig.re Ab.e Cesare Frassoni,train,6
lam_data/archive/LAM/lines/img/028_1083_02.jpg,Finale.,train,6
lam_data/archive/LAM/lines/img/028_1084_00.jpg,Bello è il pensiero di VS. Ill.ma di tessere le,train,6
lam_data/archive/LAM/lines/img/028_1084_01.jpg,"Vite de' Cardinali Ferraresi, nè a lei",train,6
lam_data/archive/LAM/lines/img/028_1084_02.jpg,manca ingegno e pazienza per eseguirlo.,train,6
lam_data/archive/LAM/lines/img/028_1084_03.jpg,"Il punto sta, ch'ella possa trovar costì",train,6
lam_data/archive/LAM/lines/img/028_1084_04.jpg,l'occorrente provvisione di MSti e Libri,train,6
lam_data/archive/LAM/lines/img/028_1084_05.jpg,"stampati, per ivi pescare le necessarie",train,6
lam_data/archive/LAM/lines/img/028_1084_06.jpg,notizie. Se costì fosse il S.re Arcip.e Ba-,train,6
lam_data/archive/LAM/lines/img/028_1084_07.jpg,"ruffaldi, grande aiuto sarebbe per lei.",train,6
lam_data/archive/LAM/lines/img/028_1084_08.jpg,Quanto a me bramerei di potere aver,train,6
lam_data/archive/LAM/lines/img/028_1084_09.jpg,molto per cooperare a tale impresa; ma,train,6
lam_data/archive/LAM/lines/img/028_1084_10.jpg,"non so d'avere se non delle Storie, le",train,6
