model,id,bleu,precisions,brevity_penalty,length_ratio,translation_length,reference_length
gpt_refine_complex,11_3,0.1918468397480109,"[0.5333333333333333, 0.2857142857142857, 0.15384615384615385]",0.6703200460356393,0.7142857142857143,15.0,21.0
gpt_refine_complex,11_4,0.6299605249474366,"[0.8333333333333334, 0.6, 0.5]",1.0,1.0,6.0,6.0
gpt_refine_complex,11_5,0.0,"[0.375, 0.13333333333333333, 0.0]",0.6872892787909722,0.7272727272727273,16.0,22.0
gpt_refine_complex,11_6,0.6299605249474366,"[0.8333333333333334, 0.6, 0.5]",1.0,1.0,6.0,6.0
gpt_refine_complex,11_7,1.0,"[1.0, 1.0, 1.0]",1.0,1.0,6.0,6.0
gpt_refine_complex,11_8,1.0,"[1.0, 1.0, 1.0]",1.0,1.0,7.0,7.0
gpt_refine_complex,11_9,0.7139503373537127,"[1.0, 0.8, 0.75]",0.846481724890614,0.8571428571428571,6.0,7.0
gpt_refine_complex,11_10,0.6299605249474366,"[0.8333333333333334, 0.6, 0.5]",1.0,1.0,6.0,6.0
gpt_refine_complex,11_11,0.0,"[0.3333333333333333, 0.0, 0.0]",0.7165313105737893,0.75,18.0,24.0
gpt_refine_complex,11_12,1.0,"[1.0, 1.0, 1.0]",1.0,1.0,7.0,7.0
gpt_refine_complex,11_13,1.0,"[1.0, 1.0, 1.0]",1.0,1.0,7.0,7.0
gpt_refine_complex,12_0,0.5641488030307088,"[0.676056338028169, 0.5660377358490566, 0.46919431279620855]",1.0,1.4013157894736843,213.0,152.0
gpt_refine_complex,12_1,0.1007157457034131,"[0.5625, 0.2, 0.07142857142857142]",0.5028315779709409,0.5925925925925926,16.0,27.0
gpt_refine_complex,12_2,0.0,"[0.3333333333333333, 0.0, 0.0]",0.513417119032592,0.6,12.0,20.0
gpt_refine_complex,12_3,0.6999028047752016,"[0.8571428571428571, 0.6666666666666666, 0.6]",1.0,1.1666666666666667,7.0,6.0
gpt_refine_complex,12_4,0.6299605249474366,"[0.8333333333333334, 0.6, 0.5]",1.0,1.2,6.0,5.0
gpt_refine_complex,12_5,0.5227579585747102,"[0.75, 0.5714285714285714, 0.3333333333333333]",1.0,1.1428571428571428,8.0,7.0
gpt_refine_complex,12_6,0.2007364319207453,"[0.4782608695652174, 0.22727272727272727, 0.14285714285714285]",0.8046150583253528,0.8214285714285714,23.0,28.0
gpt_refine_complex,12_7,0.0,"[0.5217391304347826, 0.13636363636363635, 0.0]",0.8046150583253528,0.8214285714285714,23.0,28.0
gpt_refine_complex,12_8,0.22117813939659003,"[0.6666666666666666, 0.35294117647058826, 0.125]",0.7165313105737893,0.75,18.0,24.0
gpt_refine_complex,12_9,0.0,"[0.3333333333333333, 0.14285714285714285, 0.0]",0.6270890852730561,0.6818181818181818,15.0,22.0
gpt_refine_complex,12_10,0.6999028047752016,"[0.8571428571428571, 0.6666666666666666, 0.6]",1.0,1.0,7.0,7.0
gpt_refine_complex,12_11,0.6999028047752016,"[0.8571428571428571, 0.6666666666666666, 0.6]",1.0,1.0,7.0,7.0
gpt_refine_complex,12_12,0.2717601858904322,"[0.7058823529411765, 0.4375, 0.26666666666666666]",0.6246347280002745,0.68,17.0,25.0
gpt_refine_complex,12_13,0.0,"[0.3888888888888889, 0.17647058823529413, 0.0]",0.7165313105737893,0.75,18.0,24.0
gpt_refine_complex,13_0,0.6254545090691808,"[0.7894736842105263, 0.6235294117647059, 0.4970414201183432]",1.0,1.125,171.0,152.0
gpt_refine_complex,13_1,1.0,"[1.0, 1.0, 1.0]",1.0,1.0,7.0,7.0
gpt_refine_complex,13_2,1.0,"[1.0, 1.0, 1.0]",1.0,1.0,8.0,8.0
gpt_refine_complex,13_3,0.0,"[0.17647058823529413, 0.0, 0.0]",0.6246347280002745,0.68,17.0,25.0
gpt_refine_complex,13_4,1.0,"[1.0, 1.0, 1.0]",1.0,1.0,7.0,7.0
gpt_refine_complex,13_5,0.12441120130455323,"[0.4, 0.15789473684210525, 0.05555555555555555]",0.8187307530779819,0.8333333333333334,20.0,24.0
gpt_refine_complex,13_6,0.0,"[0.5, 0.23076923076923078, 0.0]",0.6514390575310556,0.7,14.0,20.0
gpt_refine_complex,13_7,1.0,"[1.0, 1.0, 1.0]",1.0,1.0,7.0,7.0
gpt_refine_complex,13_8,0.6786044041487267,"[0.875, 0.7142857142857143, 0.5]",1.0,1.0,8.0,8.0
gpt_refine_complex,13_9,0.16851037190800205,"[0.4782608695652174, 0.2727272727272727, 0.047619047619047616]",0.9167169520254864,0.92,23.0,25.0
gpt_refine_complex,13_10,0.22225078139684035,"[0.75, 0.2222222222222222, 0.19230769230769232]",0.6996725373751302,0.7368421052631579,28.0,38.0
gpt_refine_complex,13_11,0.27272373732874616,"[0.5882352941176471, 0.3125, 0.26666666666666666]",0.7451888170134805,0.7727272727272727,17.0,22.0
gpt_refine_complex,13_12,0.08295861157000767,"[0.6571428571428571, 0.20588235294117646, 0.030303030303030304]",0.5183301641981067,0.603448275862069,35.0,58.0
gpt_refine_complex,13_13,0.43019387338989984,"[0.7777777777777778, 0.5, 0.2857142857142857]",0.8948393168143697,0.9,9.0,10.0
gpt_refine_complex,14_0,0.7748544400636243,"[0.8910256410256411, 0.7806451612903226, 0.6688311688311688]",1.0,1.0263157894736843,156.0,152.0
gpt_refine_complex,14_1,0.5227579585747103,"[0.7142857142857143, 0.5, 0.4]",1.0,1.0,7.0,7.0
gpt_refine_complex,14_2,0.29430755152379695,"[0.6521739130434783, 0.4090909090909091, 0.23809523809523808]",0.7376042638218265,0.7666666666666667,23.0,30.0
gpt_refine_complex,14_3,0.2745497780602132,"[0.5789473684210527, 0.2777777777777778, 0.17647058823529413]",0.9000876262522594,0.9047619047619048,19.0,21.0
gpt_refine_complex,14_4,0.6299605249474366,"[0.8333333333333334, 0.6, 0.5]",1.0,1.0,6.0,6.0
gpt_refine_complex,14_5,0.6299605249474366,"[0.8333333333333334, 0.6, 0.5]",1.0,1.0,6.0,6.0
gpt_refine_complex,14_6,0.0,"[0.5, 0.14285714285714285, 0.0]",1.0,1.1428571428571428,8.0,7.0
gpt_refine_complex,14_7,0.22472788249101813,"[0.52, 0.3333333333333333, 0.21739130434782608]",0.6703200460356393,0.7142857142857143,25.0,35.0
gpt_refine_complex,14_8,0.0,"[0.45454545454545453, 0.1, 0.0]",0.36787944117144233,0.5,11.0,22.0
gpt_refine_complex,14_9,0.14590555405497144,"[0.4666666666666667, 0.21428571428571427, 0.15384615384615385]",0.5866462195100318,0.6521739130434783,15.0,23.0
gpt_refine_complex,14_10,0.6299605249474366,"[0.8333333333333334, 0.6, 0.5]",1.0,1.0,6.0,6.0
gpt_refine_complex,14_11,0.23793130645282587,"[0.7083333333333334, 0.30434782608695654, 0.09090909090909091]",0.8824969025845955,0.8888888888888888,24.0,27.0
gpt_refine_complex,14_12,0.0,"[0.5, 0.14285714285714285, 0.0]",1.0,1.3333333333333333,8.0,6.0
gpt_refine_complex,14_13,0.6299605249474366,"[0.8333333333333334, 0.6, 0.5]",1.0,1.0,6.0,6.0
gpt_refine_complex,15_0,0.5641488030307088,"[0.676056338028169, 0.5660377358490566, 0.46919431279620855]",1.0,1.4013157894736843,213.0,152.0
gpt_refine_complex,15_1,0.0,"[0.36363636363636365, 0.047619047619047616, 0.0]",0.6642538428642955,0.7096774193548387,22.0,31.0
gpt_refine_complex,15_2,0.0,"[0.5714285714285714, 0.3333333333333333, 0.0]",1.0,1.1666666666666667,7.0,6.0
gpt_refine_complex,15_3,1.0,"[1.0, 1.0, 1.0]",1.0,1.0,6.0,6.0
gpt_refine_complex,15_4,1.0,"[1.0, 1.0, 1.0]",1.0,1.0,6.0,6.0
gpt_refine_complex,15_5,1.0,"[1.0, 1.0, 1.0]",1.0,1.0,7.0,7.0
gpt_refine_complex,15_6,0.17103044523621633,"[0.55, 0.3157894736842105, 0.1111111111111111]",0.6376281516217733,0.6896551724137931,20.0,29.0
gpt_refine_complex,15_7,1.0,"[1.0, 1.0, 1.0]",1.0,1.0,6.0,6.0
gpt_refine_complex,15_8,0.13516549161393843,"[0.47368421052631576, 0.16666666666666666, 0.058823529411764705]",0.8101577349324267,0.8260869565217391,19.0,23.0
gpt_refine_complex,15_9,1.0,"[1.0, 1.0, 1.0]",1.0,1.0,6.0,6.0
gpt_refine_complex,15_10,1.0,"[1.0, 1.0, 1.0]",1.0,1.0,6.0,6.0
gpt_refine_complex,15_11,1.0,"[1.0, 1.0, 1.0]",1.0,1.0,6.0,6.0
gpt_refine_complex,15_12,0.6299605249474366,"[0.8333333333333334, 0.6, 0.5]",1.0,1.0,6.0,6.0
gpt_refine_complex,15_13,0.0,"[0.32, 0.08333333333333333, 0.0]",0.8869204367171576,0.8928571428571429,25.0,28.0
gpt_refine_complex,16_0,0.698939579559697,"[0.8943661971830986, 0.7588652482269503, 0.6214285714285714]",0.9319999339074818,0.9342105263157895,142.0,152.0
gpt_refine_complex,16_1,0.29618632511380943,"[0.5769230769230769, 0.36, 0.25]",0.7939226578179512,0.8125,26.0,32.0
gpt_refine_complex,16_2,0.15270846923333295,"[0.4375, 0.2, 0.07142857142857142]",0.8290291181804004,0.8421052631578947,16.0,19.0
gpt_refine_complex,16_3,0.1261342734024448,"[0.42105263157894735, 0.1111111111111111, 0.058823529411764705]",0.9000876262522594,0.9047619047619048,19.0,21.0
gpt_refine_complex,16_4,0.0,"[0.6666666666666666, 0.4, 0.0]",0.846481724890614,0.8571428571428571,6.0,7.0
gpt_refine_complex,16_5,1.0,"[1.0, 1.0, 1.0]",1.0,1.0,8.0,8.0
gpt_refine_complex,16_6,1.0,"[1.0, 1.0, 1.0]",1.0,1.0,7.0,7.0
gpt_refine_complex,16_7,0.6299605249474366,"[0.8333333333333334, 0.6, 0.5]",1.0,1.0,6.0,6.0
gpt_refine_complex,16_8,0.244467200406577,"[0.4090909090909091, 0.23809523809523808, 0.15]",1.0,1.2941176470588236,22.0,17.0
gpt_refine_complex,16_9,1.0,"[1.0, 1.0, 1.0]",1.0,1.0,7.0,7.0
gpt_refine_complex,16_10,0.5227579585747103,"[0.7142857142857143, 0.5, 0.4]",1.0,1.0,7.0,7.0
gpt_refine_complex,16_11,1.0,"[1.0, 1.0, 1.0]",1.0,1.0,7.0,7.0
gpt_refine_complex,16_12,0.22516533763599822,"[0.4666666666666667, 0.27586206896551724, 0.17857142857142858]",0.7918895663367818,0.8108108108108109,30.0,37.0
gpt_refine_complex,16_13,0.6999028047752016,"[0.8571428571428571, 0.6666666666666666, 0.6]",1.0,1.0,7.0,7.0
gpt_refine_complex,17_0,0.5641488030307088,"[0.676056338028169, 0.5660377358490566, 0.46919431279620855]",1.0,1.4013157894736843,213.0,152.0
gpt_refine_complex,17_1,1.0,"[1.0, 1.0, 1.0]",1.0,1.0,8.0,8.0
gpt_refine_complex,17_2,0.12221854509638526,"[0.35294117647058826, 0.1875, 0.06666666666666667]",0.7451888170134805,0.7727272727272727,17.0,22.0
gpt_refine_complex,17_3,0.12546646765268782,"[0.4, 0.14285714285714285, 0.07692307692307693]",0.7659283383646487,0.7894736842105263,15.0,19.0
gpt_refine_complex,17_4,1.0,"[1.0, 1.0, 1.0]",1.0,1.0,7.0,7.0
gpt_refine_complex,17_5,0.0,"[0.5238095238095238, 0.2, 0.0]",0.788127627745311,0.8076923076923077,21.0,26.0
gpt_refine_complex,17_6,0.6999028047752016,"[0.8571428571428571, 0.6666666666666666, 0.6]",1.0,1.0,7.0,7.0
gpt_refine_complex,17_7,0.41072722289996844,"[0.7058823529411765, 0.5, 0.3333333333333333]",0.8382234324229999,0.85,17.0,20.0
gpt_refine_complex,17_8,0.0,"[0.3333333333333333, 0.0, 0.0]",0.513417119032592,0.6,9.0,15.0
gpt_refine_complex,17_9,0.4240057398549179,"[0.6521739130434783, 0.4090909090909091, 0.2857142857142857]",1.0,1.0,23.0,23.0
gpt_refine_complex,17_10,1.0,"[1.0, 1.0, 1.0]",1.0,1.0,7.0,7.0
gpt_refine_complex,17_11,1.0,"[1.0, 1.0, 1.0]",1.0,1.0,7.0,7.0
gpt_refine_complex,17_12,0.2297533187926092,"[0.6, 0.35714285714285715, 0.15384615384615385]",0.7165313105737893,0.75,15.0,20.0
gpt_refine_complex,17_13,0.0,"[0.2222222222222222, 0.0, 0.0]",0.9459594689067654,0.9473684210526315,18.0,19.0
gpt_refine_complex,18_0,0.5641488030307088,"[0.676056338028169, 0.5660377358490566, 0.46919431279620855]",1.0,1.4013157894736843,213.0,152.0
gpt_refine_complex,18_1,1.0,"[1.0, 1.0, 1.0]",1.0,1.0,6.0,6.0
gpt_refine_complex,18_2,1.0,"[1.0, 1.0, 1.0]",1.0,1.0,7.0,7.0
gpt_refine_complex,18_3,1.0,"[1.0, 1.0, 1.0]",1.0,1.0,7.0,7.0
gpt_refine_complex,18_4,0.16613357587938843,"[0.52, 0.20833333333333334, 0.08695652173913043]",0.7866278610665535,0.8064516129032258,25.0,31.0
gpt_refine_complex,18_5,1.0,"[1.0, 1.0, 1.0]",1.0,1.0,6.0,6.0
gpt_refine_complex,18_6,0.5,"[0.8333333333333334, 0.6, 0.25]",1.0,1.0,6.0,6.0
gpt_refine_complex,18_7,0.17538728643214518,"[0.42857142857142855, 0.25, 0.15789473684210525]",0.6832104226749482,0.7241379310344828,21.0,29.0
gpt_refine_complex,18_8,0.0,"[0.48148148148148145, 0.07692307692307693, 0.0]",0.7435670792059064,0.7714285714285715,27.0,35.0
gpt_refine_complex,18_9,1.0,"[1.0, 1.0, 1.0]",1.0,1.0,6.0,6.0
gpt_refine_complex,18_10,0.37302809542272797,"[0.6363636363636364, 0.42857142857142855, 0.25]",0.9131007162822622,0.9166666666666666,22.0,24.0
gpt_refine_complex,18_11,0.07699328618588243,"[0.3125, 0.13333333333333333, 0.07142857142857142]",0.5352614285189903,0.6153846153846154,16.0,26.0
gpt_refine_complex,18_12,0.0,"[0.23529411764705882, 0.0625, 0.0]",0.8890097654027757,0.8947368421052632,17.0,19.0
gpt_refine_complex,18_13,0.13232272108577547,"[0.4666666666666667, 0.21428571428571427, 0.07692307692307693]",0.6703200460356393,0.7142857142857143,15.0,21.0
gpt_refine_complex,19_0,0.6194190455598035,"[0.8928571428571429, 0.6690647482014388, 0.5144927536231884]",0.9178564384568926,0.9210526315789473,140.0,152.0
gpt_refine_complex,19_1,1.0,"[1.0, 1.0, 1.0]",1.0,1.0,6.0,6.0
gpt_refine_complex,19_2,0.5,"[0.8333333333333334, 0.6, 0.25]",1.0,1.0,6.0,6.0
gpt_refine_complex,19_3,0.8187307530779819,"[1.0, 1.0, 1.0]",0.8187307530779819,0.8333333333333334,5.0,6.0
gpt_refine_complex,19_4,1.0,"[1.0, 1.0, 1.0]",1.0,1.0,7.0,7.0
gpt_refine_complex,19_5,1.0,"[1.0, 1.0, 1.0]",1.0,1.0,6.0,6.0
gpt_refine_complex,19_6,0.09107444052907096,"[0.44, 0.16666666666666666, 0.043478260869565216]",0.6187833918061408,0.6756756756756757,25.0,37.0
gpt_refine_complex,19_7,0.17674335363075408,"[0.42857142857142855, 0.25, 0.10526315789473684]",0.788127627745311,0.8076923076923077,21.0,26.0
gpt_refine_complex,19_8,0.0,"[0.3888888888888889, 0.058823529411764705, 0.0]",0.846481724890614,0.8571428571428571,18.0,21.0
gpt_refine_complex,19_9,1.0,"[1.0, 1.0, 1.0]",1.0,1.0,6.0,6.0
gpt_refine_complex,19_10,1.0,"[1.0, 1.0, 1.0]",1.0,1.0,6.0,6.0
gpt_refine_complex,19_11,0.12000169398585486,"[0.46153846153846156, 0.16, 0.041666666666666664]",0.825052966980536,0.8387096774193549,26.0,31.0
gpt_refine_complex,19_12,1.0,"[1.0, 1.0, 1.0]",1.0,1.0,6.0,6.0
gpt_refine_complex,19_13,0.16923442097668567,"[0.5789473684210527, 0.16666666666666666, 0.058823529411764705]",0.9487294800164372,0.95,19.0,20.0
gpt_refine_complex,20_0,0.5919053548281135,"[0.8778625954198473, 0.6846153846153846, 0.5581395348837209]",0.8518836321100529,0.8618421052631579,131.0,152.0
gpt_refine_complex,20_1,1.0,"[1.0, 1.0, 1.0]",1.0,1.0,6.0,6.0
gpt_refine_complex,20_2,0.6498270293573523,"[1.0, 0.75, 0.6666666666666666]",0.8187307530779819,0.8333333333333334,5.0,6.0
gpt_refine_complex,20_3,0.41491326668312173,"[0.5, 0.42857142857142855, 0.3333333333333333]",1.0,1.1428571428571428,8.0,7.0
gpt_refine_complex,20_4,0.6999028047752016,"[0.8571428571428571, 0.6666666666666666, 0.6]",1.0,1.1666666666666667,7.0,6.0
gpt_refine_complex,20_5,0.0,"[0.4, 0.0, 0.0]",0.513417119032592,0.6,15.0,25.0
gpt_refine_complex,20_6,0.0,"[0.38461538461538464, 0.0, 0.0]",0.6303131865967199,0.6842105263157895,13.0,19.0
gpt_refine_complex,20_7,1.0,"[1.0, 1.0, 1.0]",1.0,1.0,7.0,7.0
gpt_refine_complex,20_8,1.0,"[1.0, 1.0, 1.0]",1.0,1.0,7.0,7.0
gpt_refine_complex,20_9,0.3492710474766487,"[0.6666666666666666, 0.47058823529411764, 0.3125]",0.7574651283969664,0.782608695652174,18.0,23.0
gpt_refine_complex,20_10,0.23002410866623854,"[0.7058823529411765, 0.3125, 0.13333333333333333]",0.7451888170134805,0.7727272727272727,17.0,22.0
gpt_refine_complex,20_11,1.0,"[1.0, 1.0, 1.0]",1.0,1.0,7.0,7.0
gpt_refine_complex,20_12,1.0,"[1.0, 1.0, 1.0]",1.0,1.0,6.0,6.0
gpt_refine_complex,20_13,0.233642110484263,"[0.6875, 0.4, 0.14285714285714285]",0.6872892787909722,0.7272727272727273,16.0,22.0
claude_two_text_example,1_0,0.20058801232864845,"[0.925, 0.5063291139240507, 0.2564102564102564]",0.40656965974059905,0.5263157894736842,80.0,152.0
claude_two_text_example,1_2,1.0,"[1.0, 1.0, 1.0]",1.0,1.0,7.0,7.0
claude_two_text_example,1_4,0.0,"[0.38461538461538464, 0.08333333333333333, 0.0]",0.6807123983233854,0.7222222222222222,13.0,18.0
claude_two_text_example,1_5,0.4149132666831218,"[0.7142857142857143, 0.5, 0.2]",1.0,1.1666666666666667,7.0,6.0
claude_two_text_example,1_6,1.0,"[1.0, 1.0, 1.0]",1.0,1.0,7.0,7.0
claude_two_text_example,1_7,0.8298265333662435,"[0.8571428571428571, 0.8333333333333334, 0.8]",1.0,1.0,7.0,7.0
claude_two_text_example,1_8,1.0,"[1.0, 1.0, 1.0]",1.0,1.0,7.0,7.0
claude_two_text_example,1_9,0.29997492635886347,"[0.6, 0.2916666666666667, 0.17391304347826086]",0.9607894391523232,0.9615384615384616,25.0,26.0
claude_two_text_example,1_10,0.0,"[0.3333333333333333, 0.058823529411764705, 0.0]",0.9459594689067654,0.9473684210526315,18.0,19.0
claude_two_text_example,1_11,0.0,"[0.38095238095238093, 0.1, 0.0]",0.9534969548334766,0.9545454545454546,21.0,22.0
claude_two_text_example,1_12,1.0,"[1.0, 1.0, 1.0]",1.0,1.0,6.0,6.0
claude_two_text_example,1_13,0.12658583219728128,"[0.5238095238095238, 0.2, 0.05263157894736842]",0.7165313105737893,0.75,21.0,28.0
claude_two_text_example,2_0,0.1314314397530045,"[0.9117647058823529, 0.417910447761194, 0.24242424242424243]",0.2907492353099861,0.4473684210526316,68.0,152.0
claude_two_text_example,2_1,0.0,"[1.0, 0.0, 0.0]",0.36787944117144233,0.5,1.0,2.0
claude_two_text_example,2_2,0.10622679555958954,"[0.3333333333333333, 0.13043478260869565, 0.045454545454545456]",0.846481724890614,0.8571428571428571,24.0,28.0
claude_two_text_example,2_3,0.1598011692634243,"[0.47058823529411764, 0.1875, 0.13333333333333333]",0.7026185226629954,0.7391304347826086,17.0,23.0
claude_two_text_example,2_4,0.1801639783124087,"[0.5, 0.21052631578947367, 0.05555555555555555]",1.0,1.0,20.0,20.0
claude_two_text_example,2_5,1.0,"[1.0, 1.0, 1.0]",1.0,1.0,6.0,6.0
claude_two_text_example,2_6,0.3639261936108259,"[0.5909090909090909, 0.42857142857142855, 0.25]",0.9131007162822622,0.9166666666666666,22.0,24.0
claude_two_text_example,2_7,0.33133953356445855,"[0.7058823529411765, 0.4375, 0.2]",0.8382234324229999,0.85,17.0,20.0
claude_two_text_example,2_8,0.13014022565145747,"[0.42857142857142855, 0.15, 0.05263157894736842]",0.8668778997501817,0.875,21.0,24.0
claude_two_text_example,2_9,1.0,"[1.0, 1.0, 1.0]",1.0,1.0,6.0,6.0
claude_two_text_example,2_10,0.5,"[0.8333333333333334, 0.6, 0.25]",1.0,1.0,6.0,6.0
claude_two_text_example,2_11,0.0,"[0.5, 0.15789473684210525, 0.0]",0.9048374180359595,0.9090909090909091,20.0,22.0
claude_two_text_example,2_12,0.41648619436705725,"[0.631578947368421, 0.4444444444444444, 0.35294117647058826]",0.9000876262522594,0.9047619047619048,19.0,21.0
claude_two_text_example,2_13,1.0,"[1.0, 1.0, 1.0]",1.0,1.0,6.0,6.0
claude_two_text_example,2_14,0.151112751680261,"[0.36363636363636365, 0.14285714285714285, 0.1]",0.8725252928694237,0.88,22.0,25.0
claude_two_text_example,3_0,0.1198951652797187,"[0.5975609756097561, 0.2716049382716049, 0.1375]",0.4258540757488069,0.5394736842105263,82.0,152.0
claude_two_text_example,3_1,0.1732336530760996,"[0.4, 0.15789473684210525, 0.1111111111111111]",0.9048374180359595,0.9090909090909091,20.0,22.0
claude_two_text_example,3_2,0.10084749803491115,"[0.3076923076923077, 0.08, 0.041666666666666664]",1.0,1.0833333333333333,26.0,24.0
claude_two_text_example,3_3,0.30987667576244593,"[0.5882352941176471, 0.4375, 0.3333333333333333]",0.7026185226629954,0.7391304347826086,17.0,23.0
claude_two_text_example,3_4,1.0,"[1.0, 1.0, 1.0]",1.0,1.0,6.0,6.0
claude_two_text_example,3_5,1.0,"[1.0, 1.0, 1.0]",1.0,1.0,7.0,7.0
claude_two_text_example,3_6,0.31608160102348876,"[0.6, 0.3157894736842105, 0.16666666666666666]",1.0,1.0,20.0,20.0
claude_two_text_example,3_7,0.1862118657153717,"[0.48, 0.25, 0.08695652173913043]",0.8521437889662112,0.8620689655172413,25.0,29.0
claude_two_text_example,3_8,0.34025914324743206,"[0.5909090909090909, 0.3333333333333333, 0.2]",1.0,1.0,22.0,22.0
claude_two_text_example,3_9,1.0,"[1.0, 1.0, 1.0]",1.0,1.0,6.0,6.0
claude_two_text_example,3_10,0.0,"[0.2608695652173913, 0.045454545454545456, 0.0]",0.9574533680683809,0.9583333333333334,23.0,24.0
claude_two_text_example,3_11,0.21402603672366552,"[0.4444444444444444, 0.17647058823529413, 0.125]",1.0,1.0,18.0,18.0
claude_two_text_example,3_12,0.0,"[0.4166666666666667, 0.09090909090909091, 0.0]",0.513417119032592,0.6,12.0,20.0
claude_two_text_example,3_13,0.4149132666831218,"[0.7142857142857143, 0.5, 0.2]",1.0,1.1666666666666667,7.0,6.0
claude_two_text_example,4_0,0.18106909148524195,"[0.6060606060606061, 0.29591836734693877, 0.16494845360824742]",0.5854622719415307,0.6513157894736842,99.0,152.0
claude_two_text_example,4_1,0.5,"[0.8333333333333334, 0.6, 0.25]",1.0,1.0,6.0,6.0
claude_two_text_example,4_2,0.2401031108601999,"[0.6363636363636364, 0.2857142857142857, 0.1]",0.9131007162822622,0.9166666666666666,22.0,24.0
claude_two_text_example,4_3,0.267518642636087,"[0.4444444444444444, 0.2692307692307692, 0.16]",1.0,1.173913043478261,27.0,23.0
claude_two_text_example,4_4,0.5,"[0.8333333333333334, 0.6, 0.25]",1.0,1.0,6.0,6.0
claude_two_text_example,4_5,0.5,"[0.8333333333333334, 0.6, 0.25]",1.0,1.0,6.0,6.0
claude_two_text_example,4_6,0.26755300830384104,"[0.48, 0.2916666666666667, 0.17391304347826086]",0.9231163463866358,0.9259259259259259,25.0,27.0
claude_two_text_example,4_7,0.21153916754953034,"[0.5833333333333334, 0.36363636363636365, 0.2]",0.6065306597126334,0.6666666666666666,12.0,18.0
claude_two_text_example,4_8,1.0,"[1.0, 1.0, 1.0]",1.0,1.0,6.0,6.0
claude_two_text_example,4_9,0.6114214174657597,"[0.8571428571428571, 0.6666666666666666, 0.4]",1.0,1.0,7.0,7.0
claude_two_text_example,4_10,0.6114214174657597,"[0.8571428571428571, 0.6666666666666666, 0.4]",1.0,1.0,7.0,7.0
claude_two_text_example,4_11,0.13849252402814247,"[0.625, 0.26666666666666666, 0.07142857142857142]",0.6065306597126334,0.6666666666666666,16.0,24.0
claude_two_text_example,4_12,0.0,"[0.375, 0.043478260869565216, 0.0]",1.0,1.0,24.0,24.0
claude_two_text_example,4_13,0.5647181220077593,"[1.0, 1.0, 1.0]",0.5647181220077593,0.6363636363636364,7.0,11.0
claude_two_text_example,5_0,0.10403510352768984,"[0.782608695652174, 0.3235294117647059, 0.16417910447761194]",0.30032244924551166,0.45394736842105265,69.0,152.0
claude_two_text_example,5_1,0.0,"[1.0, 0.0, 0.0]",1.0,1.0,1.0,1.0
claude_two_text_example,5_2,0.0,"[0.2727272727272727, 0.047619047619047616, 0.0]",0.6951439283988786,0.7333333333333333,22.0,30.0
claude_two_text_example,5_3,0.1685427997430116,"[0.47368421052631576, 0.2777777777777778, 0.17647058823529413]",0.5907775139012316,0.6551724137931034,19.0,29.0
claude_two_text_example,5_4,0.0,"[0.15789473684210525, 0.05555555555555555, 0.0]",0.8101577349324267,0.8260869565217391,19.0,23.0
claude_two_text_example,5_5,0.17731328991815215,"[0.5, 0.29411764705882354, 0.0625]",0.846481724890614,0.8571428571428571,18.0,21.0
claude_two_text_example,5_6,0.13806135595834634,"[0.3333333333333333, 0.15, 0.05263157894736842]",1.0,1.0,21.0,21.0
claude_two_text_example,5_7,1.0,"[1.0, 1.0, 1.0]",1.0,1.0,7.0,7.0
claude_two_text_example,5_8,0.14037333748081765,"[0.5714285714285714, 0.25, 0.05263157894736842]",0.7165313105737893,0.75,21.0,28.0
claude_two_text_example,5_9,0.12956441649370387,"[0.43478260869565216, 0.13636363636363635, 0.047619047619047616]",0.9167169520254864,0.92,23.0,25.0
claude_two_text_example,5_10,1.0,"[1.0, 1.0, 1.0]",1.0,1.0,6.0,6.0
claude_two_text_example,5_11,0.0,"[0.2, 0.0, 0.0]",0.5866462195100318,0.6521739130434783,15.0,23.0
claude_two_text_example,5_12,0.1360269776010597,"[0.45, 0.15789473684210525, 0.05555555555555555]",0.8607079764250577,0.8695652173913043,20.0,23.0
claude_two_text_example,5_13,0.22575075966182542,"[0.4117647058823529, 0.25, 0.13333333333333333]",0.9428731438548749,0.9444444444444444,17.0,18.0
claude_two_text_example,5_14,0.2997583598308885,"[0.625, 0.30434782608695654, 0.18181818181818182]",0.9200444146293233,0.9230769230769231,24.0,26.0
claude_two_text_example,6_0,0.27267265283270425,"[0.6542056074766355, 0.39622641509433965, 0.2761904761904762]",0.6566784856269209,0.7039473684210527,107.0,152.0
claude_two_text_example,6_1,0.0,"[0.0, 0.0, 0.0]",1.0,1.0,1.0,1.0
claude_two_text_example,6_2,0.49705875547910827,"[0.6666666666666666, 0.5, 0.3684210526315789]",1.0,1.0,21.0,21.0
claude_two_text_example,6_3,0.0,"[0.29411764705882354, 0.0625, 0.0]",0.8382234324229999,0.85,17.0,20.0
claude_two_text_example,6_4,0.0,"[0.5384615384615384, 0.16666666666666666, 0.0]",0.925961078642316,0.9285714285714286,13.0,14.0
claude_two_text_example,6_5,0.11371590935228272,"[0.3076923076923077, 0.16666666666666666, 0.09090909090909091]",0.6807123983233854,0.7222222222222222,13.0,18.0
claude_two_text_example,6_6,0.6999028047752016,"[0.8571428571428571, 0.6666666666666666, 0.6]",1.0,1.0,7.0,7.0
